uid,ID,Results_of_analysis,Bird_species_FR,CD_nom,Bird_species_LAT,Bird_family_latin,Code_INSEE_municipality,Obs_date,Zone_of_enhanced_surveillance_ZRP,Name_ZRP,Nb_birds_lab_pools,X_Municipality_centroid_Lambert93,Y_Municipality_centroid_Lambert93
3443,50_20220119_H,negative,Pingouin_torda,3388,Alca_torda,Alcidae,50403,28/10/2021,No,NA,1,367783,6906024
3444,29_20220413_B,negative,Pingouin_torda,3388,Alca_torda,Alcidae,29077,01/02/2022,Yes,DPM_COTES_D_ARMOR_A_Pte_St_MATHIEU,1,155198,6860927
3445,22_20220608_C,HP,Pingouin_torda,3388,Alca_torda,Alcidae,22054,31/01/2022,No,NA,1,298611,6849661
254,53_20220518_A,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,53273,07/02/2022,No,NA,2,425387,6764761
255,56_20220830_A,HP,Buse_variable,2623,Buteo_buteo,Accipitridae,56069,21/08/2022,No,NA,1,215192,6746368
536,71_20221020_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,71405,07/07/2022,Yes,FLEUVE_ET_VALLEE_DE_LA_SAONE_ET_SEILLE,3,860233,6641236
537,71_20221020_C,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,71405,07/07/2022,Yes,FLEUVE_ET_VALLEE_DE_LA_SAONE_ET_SEILLE,3,860233,6641236
538,44_20221027_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,44109,01/07/2022,Yes,ESTUAIRE_DE_LA_LOIRE,3,356994,6692561
539,80_20221027_E,HP,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,80713,11/07/2022,Yes,L_AUTHIE_BASSE_VALLEE_ET_MARAIS_ARRIERES,1,598072,7021551
540,80_20221027_J,HP,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,80713,07/07/2022,Yes,L_AUTHIE_BASSE_VALLEE_ET_MARAIS_ARRIERES,1,598072,7021551
541,40_20221028_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,40213,02/09/2022,Yes,ETANGS_ET_MARAIS_DU_LITTORAL_SUD_LANDAIS,1,347107,6288452
542,51_20221102_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,51419,07/07/2022,Yes,CHAMPAGNE_HUMIDE_DONT_LAC_DU_DER,1,823556,6830322
543,77_20221102_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,77350,03/10/2022,No,NA,1,676162,6851757
544,91_20221102_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,91377,29/08/2022,No,NA,1,646330,6847798
545,91_20221102_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,91377,29/08/2022,No,NA,1,646330,6847798
546,65_20221102_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,65374,03/09/2022,No,NA,1,489118,6247097
547,40_20221102_C,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,40310,15/07/2022,No,NA,1,350602,6305003
548,50_20221107_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,50167,23/07/2022,Yes,BAIE_DU_MONT_ST_MICHEL_ET_ZH_DE_PLEINE_FOUGERES,1,369941,6855664
549,77_20221115_C,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,77296,31/08/2022,No,NA,1,670529,6836505
550,10_20221115_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,10190,17/07/2022,No,NA,2,790915,6801187
551,80_20221116_B,HP,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,80713,16/08/2022,Yes,L_AUTHIE_BASSE_VALLEE_ET_MARAIS_ARRIERES,1,598072,7021551
552,44_20221118_C,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,44052,09/08/2022,Yes,ESTUAIRE_DE_LA_LOIRE,3,318284,6704056
2326,14_20230110_C,negative,Goeland_argente,3302,Larus_argentatus,Laridae,14437,04/09/2022,No,NA,1,458416,6902088
2327,76_20230110_C,negative,Goeland_argente,3302,Larus_argentatus,Laridae,76351,22/09/2022,Yes,ESTUAIRE_ET_VALLEE_DE_SEINE,2,492753,6936978
2328,29_20230110_A,negative,Goeland_argente,3302,Larus_argentatus,Laridae,29105,12/08/2022,No,NA,1,179461,6847699
2329,44_20230110_A,HP,Goeland_argente,3302,Larus_argentatus,Laridae,44131,13/09/2022,Yes,BAIE_DE_BOURGNEUF_ET_NOIRMOUTIER,2,319766,6679316
2330,44_20230110_B,HP,Goeland_argente,3302,Larus_argentatus,Laridae,44154,08/09/2022,Yes,ESTUAIRE_DE_LA_LOIRE,3,310614,6694765
2331,44_20230110_C,HP,Goeland_argente,3302,Larus_argentatus,Laridae,44154,13/09/2022,Yes,ESTUAIRE_DE_LA_LOIRE,3,310614,6694765
2332,44_20230110_D,HP,Goeland_argente,3302,Larus_argentatus,Laridae,44154,13/09/2022,Yes,ESTUAIRE_DE_LA_LOIRE,3,310614,6694765
2333,44_20230110_F,HP,Goeland_argente,3302,Larus_argentatus,Laridae,44184,10/09/2022,Yes,ESTUAIRE_DE_LA_LOIRE,1,303973,6699128
553,53_202221118_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,53054,04/08/2022,Yes,ZH_ENTRE_VITRE_ET_LAVAL,2,417632,6784841
75,16_20220504_A,negative,Becassine_des_marais,2546,Capella_galinago,Scolopacidae,16196,08/03/2022,No,NA,1,477701,6537236
76,80_20221129_K,negative,Becassine_des_marais,2546,Capella_galinago,Scolopacidae,80713,23/08/2022,Yes,L_AUTHIE_BASSE_VALLEE_ET_MARAIS_ARRIERES,1,598072,7021551
77,80_20221214_A,negative,Becassine_des_marais,2546,Capella_galinago,Scolopacidae,80713,05/09/2022,Yes,L_AUTHIE_BASSE_VALLEE_ET_MARAIS_ARRIERES,1,598072,7021551
74,29_20230109_A,negative,Becasseau_variable,2911,Calidris_alpina,Scolopacidae,29293,16/09/2022,Yes,DPM_Pte_DE_PENMARC_H_AU_MORBIHAN,1,188415,6771290
70,50_20210204_C,HP,Becasseau_maubeche,3192,Calidris_canutus,Scolopacidae,50532,29/01/2021,Yes,BAIE_DU_MONT_ST_MICHEL_ET_ZH_DE_PLEINE_FOUGERES,1,366246,6865647
71,22_20220608_B,HP,Becasseau_maubeche,3192,Calidris_canutus,Scolopacidae,22106,20/01/2022,Yes,BAIE_D_YFFINIAC_DPM_et_barrage,1,278558,6836845
72,29_20230109_C,negative,Becasseau_maubeche,3192,Calidris_canutus,Scolopacidae,29293,18/09/2022,Yes,DPM_Pte_DE_PENMARC_H_AU_MORBIHAN,1,188415,6771290
73,22_20220608_A,HP,Becasseau_sanderling,3195,Calidris_alba,Scolopacidae,22106,20/01/2022,Yes,BAIE_D_YFFINIAC_DPM_et_barrage,1,278558,6836845
244,56_20220504_B,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,56127,18/03/2022,No,NA,1,305486,6789881
245,25_20220504_A,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,25087,22/01/2022,No,NA,1,962659,6703675
246,33_20220505_A,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,33370,15/12/2021,Yes,LA_GIRONDE,1,410055,6463093
247,55_20220516_C,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,55500,07/02/2022,No,NA,1,896005,6918222
248,88_20220517_A,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,88516,11/02/2022,No,NA,1,919373,6792209
249,54_20220517_C,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,54591,03/03/2022,No,NA,1,934308,6829099
250,54_20220517_F,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,54168,27/03/2022,No,NA,2,939496,6853241
251,54_20220518_A,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,54400,06/04/2022,No,NA,1,936878,6869492
252,88_20220518_A,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,88335,05/04/2022,No,NA,1,924437,6802417
253,06_20220518_C,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,6027,15/04/2022,No,NA,1,1034930,6294942
1117,70_,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,70058,02/07/2017,Yes,FLEUVE_ET_VALLEE_DE_LA_SAONE_ET_SEILLE,1,902708,6714382
1118,70_20160127_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,70482,27/01/2016,Yes,FLEUVE_ET_VALLEE_DE_LA_SAONE_ET_SEILLE,1,923297,6735450
1119,70_20161205_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,70550,05/12/2016,No,NA,1,936617,6730791
1120,70_20170125_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,70311,25/01/2017,No,NA,1,951365,6752969
1121,70_20170213_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,70487,13/02/2017,No,NA,1,965311,6724369
1122,70_20180627_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,70265,08/06/2018,Yes,FLEUVE_ET_VALLEE_DE_LA_SAONE_ET_SEILLE,1,891255,6700084
1123,71_20161117_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,71066,17/11/2016,Yes,FLEUVE_ET_VALLEE_DE_LA_SAONE_ET_SEILLE,1,840586,6597846
1124,71_20170115_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,71215,15/01/2017,Yes,FLEUVE_ET_VALLEE_DE_LA_SAONE_ET_SEILLE,1,845840,6643741
1125,71_20170119_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,71540,19/01/2017,No,NA,2,810379,6630814
1126,71_20171009_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,71355,01/09/2017,Yes,FLEUVE_ET_VALLEE_DE_LA_SAONE_ET_SEILLE,1,862094,6646700
1127,72_20170308_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,72241,08/03/2017,No,NA,2,506047,6776514
1128,72_20171024_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,72236,19/10/2017,No,NA,1,448187,6749459
1168,88_20170208_A,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,88098,08/02/2017,No,NA,1,947250,6791203
1169,88_20170209_A,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,88098,09/02/2017,No,NA,1,947250,6791203
1170,88_20170210_A,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,88012,10/02/2017,No,NA,1,963959,6787474
1171,88_20170413_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,88383,07/04/2017,No,NA,1,967280,6773385
1172,88_20170725_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,88251,17/07/2017,No,NA,1,975637,6809769
1173,88_20180125_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,88355,09/01/2018,No,NA,1,948567,6810476
1174,88_20190225_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,88038,21/01/2019,No,NA,1,935303,6814797
1175,88_20190423_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,88079,19/03/2019,No,NA,1,911138,6794357
1176,89_20171009_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,89007,13/09/2017,No,NA,1,734562,6713305
1177,89_20180601_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,89024,28/04/2018,Yes,FLEUVE_ET_VALLEE_DE_L_YONNE,1,743552,6743867
1178,89_20190225_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,89024,21/01/2019,Yes,FLEUVE_ET_VALLEE_DE_L_YONNE,1,743552,6743867
1179,90_20170131_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,90043,31/01/2017,No,NA,1,1003660,6722267
1180,90_20170613_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,90017,12/02/2017,No,NA,1,994094,6725461
1181,90_20170621_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,90069,09/02/2017,No,NA,1,995029,6722143
1182,90_20180601_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,90010,07/05/2018,No,NA,1,989712,6734584
1183,90_20180605_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,90010,29/05/2018,No,NA,1,989712,6734584
1184,90_20180820_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,90010,06/08/2018,No,NA,3,989712,6734584
1185,91_20160504_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,91521,08/02/2016,No,NA,1,657025,6838835
1186,91_20170203_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,91340,03/02/2017,No,NA,3,657834,6833031
1187,92_20170602_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,92002,12/05/2017,No,NA,1,648184,6850585
1188,93_20161216_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,93031,16/12/2016,No,NA,1,649545,6873108
1189,93_20170309_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,93005,09/03/2017,No,NA,1,663077,6872261
1190,93_20180416_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,93027,07/03/2018,No,NA,1,655882,6869891
1191,93_20180416_C,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,93005,09/04/2018,No,NA,1,663077,6872261
1192,95_20170306_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,95127,22/02/2017,No,NA,4,630529,6882646
1193,18_20190930_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,18279,17/09/2019,Yes,LA_SOLOGNE,2,630891,6682745
1194,27_20190930_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,27049,18/09/2019,No,NA,1,531927,6881409
1195,18_20191106_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,18279,27/09/2019,Yes,LA_SOLOGNE,1,630891,6682745
1196,59_20191120_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,59467,29/10/2019,No,NA,1,760378,7015339
1197,74_20200107_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,74011,19/11/2019,Yes,LAC_D_ANNECY,2,944873,6540861
1198,74_20200107_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,74262,19/12/2019,No,NA,1,956306,6563483
1199,72_20200128_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,72300,01/12/2019,No,NA,1,505597,6770829
1200,56_20220310_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,56193,02/01/2022,Yes,COTE_ATLANTIQUE_RADE_DE_LORIENT,1,227724,6754640
1201,01_2022030_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,1263,06/01/2022,Yes,FLEUVE_ET_VALLEE_DE_LA_SAONE_ET_SEILLE,1,835800,6555554
1202,30_20220310_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,30003,03/01/2022,Yes,CAMARGUE,1,796379,6272954
1203,49_20200826_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,49007,28/07/2020,Yes,BASSES_VALLEES_ANGEVINES,1,431707,6713199
1204,75_20200827_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,75109,07/08/2020,No,NA,2,651445,6864413
1205,92_20200827_C,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,92064,15/06/2020,No,NA,1,641669,6860026
1206,78_20200827_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,78650,15/06/2020,No,NA,1,636235,6866451
1207,77_20200827_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,77316,26/02/2020,Yes,LA_SEINE_FLEUVE_ET_GRAVIERES,1,686175,6807301
1208,88_20200707_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,88439,21/06/2020,No,NA,1,950108,6790837
1209,51_20200710_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,51269,20/12/2019,Yes,CHAMPAGNE_HUMIDE_DONT_LAC_DU_DER,1,829355,6829336
1210,56_20201009_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,56214,28/08/2020,Yes,GOLFE_DU_MORBIHAN_ET_BAIE_PLOUHARNEL,1,261584,6729200
1211,56_20201009_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,56240,28/08/2020,Yes,GOLFE_DU_MORBIHAN_ET_BAIE_PLOUHARNEL,1,267748,6729350
1212,56_20201009_C,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,56214,31/08/2020,Yes,GOLFE_DU_MORBIHAN_ET_BAIE_PLOUHARNEL,1,261584,6729200
1213,57_20201102_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,57625,21/10/2020,No,NA,1,956915,6860157
1214,59_20201102_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,59153,22/10/2020,No,NA,1,743309,7041566
1215,29_20201110_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,29296,20/10/2020,Yes,DPM_Pte_DE_PENMARC_H_AU_MORBIHAN,2,161242,6781161
2211,22_20221107_I,HP,Goeland_argente,3302,Larus_argentatus,Laridae,22136,27/07/2022,No,NA,1,272730,6802226
2212,29_20221108_A,negative,Goeland_argente,3302,Larus_argentatus,Laridae,29042,28/07/2022,Yes,RADE_DE_BREST,1,147475,6820760
2213,29_20221108_B,negative,Goeland_argente,3302,Larus_argentatus,Laridae,29042,28/07/2022,Yes,RADE_DE_BREST,1,147475,6820760
2214,29_20221108_C,negative,Goeland_argente,3302,Larus_argentatus,Laridae,29042,28/07/2022,Yes,RADE_DE_BREST,1,147475,6820760
2215,29_20221108_E,HP,Goeland_argente,3302,Larus_argentatus,Laridae,29151,23/07/2022,Yes,DPM_COTES_D_ARMOR_A_Pte_St_MATHIEU,1,198196,6855070
2216,29_20221108_F,HP,Goeland_argente,3302,Larus_argentatus,Laridae,29232,26/07/2022,Yes,DPM_Pte_DE_PENMARC_H_AU_MORBIHAN,2,171835,6790026
2217,80_20221108_E,HP,Goeland_argente,3302,Larus_argentatus,Laridae,80021,13/07/2022,No,NA,1,647763,6978750
2218,80_20221108_H,negative,Goeland_argente,3302,Larus_argentatus,Laridae,80533,21/07/2022,Yes,LITTORAL_PICARD,1,585820,6998456
2219,22_20221108_A,negative,Goeland_argente,3302,Larus_argentatus,Laridae,22171,22/07/2022,No,NA,1,270539,6828054
2220,35_20221108_B,negative,Goeland_argente,3302,Larus_argentatus,Laridae,35238,19/07/2022,No,NA,1,352120,6790206
2221,35_20221108_D,negative,Goeland_argente,3302,Larus_argentatus,Laridae,35238,19/07/2022,No,NA,1,352120,6790206
2222,29_20221108_I,negative,Goeland_argente,3302,Larus_argentatus,Laridae,29120,21/07/2022,Yes,RADE_DE_BREST,7,147636,6823664
2223,22_20221108_B,HP,Goeland_argente,3302,Larus_argentatus,Laridae,22007,19/07/2022,No,NA,1,270402,6849624
2224,29_20221108_J,HP,Goeland_argente,3302,Larus_argentatus,Laridae,29003,11/07/2022,No,NA,1,138355,6796281
2225,22_20221108_D,HP,Goeland_argente,3302,Larus_argentatus,Laridae,22278,19/07/2022,Yes,BAIE_D_YFFINIAC_DPM_et_barrage,1,274861,6839215
2226,22_20221108_E,HP,Goeland_argente,3302,Larus_argentatus,Laridae,22278,18/07/2022,Yes,BAIE_D_YFFINIAC_DPM_et_barrage,2,274861,6839215
2244,22_20221117_A,HP,Goeland_argente,3302,Larus_argentatus,Laridae,22093,04/08/2022,No,NA,1,294116,6832838
2245,35_20221117_D,HP,Goeland_argente,3302,Larus_argentatus,Laridae,35093,03/08/2022,Yes,DPM_BAIES_LANCIEUX_ARGUENON_FRESNAYE,1,326887,6848055
2319,18_20221221_C,negative,Goeland_argente,3302,Larus_argentatus,Laridae,18033,24/11/2022,No,NA,1,654803,6665085
2320,44_20230109_B,negative,Goeland_argente,3302,Larus_argentatus,Laridae,44188,15/09/2022,Yes,LAC_DE_GRANDLIEU,1,347968,6670844
2321,50_20230110_D,HP,Goeland_argente,3302,Larus_argentatus,Laridae,50562,16/09/2022,No,NA,1,390940,6952517
2322,50_20230110_F,negative,Goeland_argente,3302,Larus_argentatus,Laridae,50403,12/09/2022,No,NA,1,367783,6906024
2323,14_20230110_A,negative,Goeland_argente,3302,Larus_argentatus,Laridae,14118,04/07/2022,No,NA,1,454061,6903985
2324,02_20230110_A,negative,Goeland_argente,3302,Larus_argentatus,Laridae,2810,15/09/2022,No,NA,1,706968,6903199
2468,71_20170125_B,negative,Grande_aigrette,2504,Ardea_alba,Ardeidae,71263,25/01/2017,Yes,FLEUVE_ET_VALLEE_DE_LA_SAONE_ET_SEILLE,1,871176,6617458
2469,71_20170206_A,negative,Grande_aigrette,2504,Ardea_alba,Ardeidae,71204,06/02/2017,Yes,FLEUVE_ET_VALLEE_DE_LA_SAONE_ET_SEILLE,1,840490,6638746
2470,86_20170106_A,negative,Grande_aigrette,2504,Ardea_alba,Ardeidae,86100,06/01/2017,No,NA,1,489508,6606964
2471,25_20220310_A,negative,Grande_aigrette,2504,Ardea_alba,Ardeidae,25477,01/01/2022,No,NA,1,923188,6680261
2472,44_20220314_B,negative,Grande_aigrette,2504,Ardea_alba,Ardeidae,44082,11/01/2022,No,NA,1,370157,6710027
2473,79_20201206_A,negative,Grande_aigrette,2504,Ardea_alba,Ardeidae,79190,27/11/2020,No,NA,1,436672,6626128
2474,51_20201221_A,negative,Grande_aigrette,2504,Ardea_alba,Ardeidae,51143,14/12/2020,Yes,ETANGS_D_ARGONNE_Nord_et_Sud,2,844791,6879750
3454,62_20210524_B,negative,Pinson_des_arbres,4564,Fringilla_coelebs,Fringillidae,62861,22/04/2021,No,NA,2,686801,7031401
2455,02_20221115_A,negative,Grand_duc_d_Europe,3493,Bubo_bubo,Strigidae,2116,12/04/2022,No,NA,1,769040,6963776
2456,64_20230103_A,negative,Grand_duc_d_Europe,3493,Bubo_bubo,Strigidae,64240,12/01/2022,No,NA,1,419514,6219987
2457,34_20230130_A,negative,Grand_duc_d_Europe,3493,Bubo_bubo,Strigidae,34128,04/10/2022,No,NA,15,758415,6314504
2458,34_20230130_B,negative,Grand_duc_d_Europe,3493,Bubo_bubo,Strigidae,34128,04/10/2022,No,NA,15,758415,6314504
2325,50_20230110_G,negative,Goeland_argente,3302,Larus_argentatus,Laridae,50499,16/09/2022,No,NA,1,398093,6857747
3331,78_20201213_B,negative,Pigeon_ramier,3424,Columba_palumbus,Columbidae,78398,07/12/2020,No,NA,1,614688,6851266
3675,79_20170203_B,negative,Tourterelle_turque,3431,Columba_decaocto,Columbidae,79125,03/02/2017,Yes,MARAIS_POITEVIN_OUEST,1,437158,6577278
3676,79_20170203_C,negative,Tourterelle_turque,3431,Columba_decaocto,Columbidae,79125,03/02/2017,Yes,MARAIS_POITEVIN_OUEST,1,437158,6577278
3677,79_20170215_A,negative,Tourterelle_turque,3431,Columba_decaocto,Columbidae,79125,15/02/2017,Yes,MARAIS_POITEVIN_OUEST,1,437158,6577278
909,01_20170208_G,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,1443,08/02/2017,Yes,LA_DOMBES,1,858594,6545037
910,01_20170210_A,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,1443,10/02/2017,Yes,LA_DOMBES,6,858594,6545037
911,01_20170210_B,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,1179,10/02/2017,Yes,FLEUVE_ET_VALLEE_DE_LA_SAONE_ET_SEILLE,1,841877,6576204
1,13_20210304_A,negative,Aigle_de_Bonelli,2657,Aquila_fasciata,Accipitridae,13092,10/02/2021,Yes,ETANGS_DE_BERRE_ET_ENVIRONS,1,867457,6274014
810,68_20180921_B,negative,Corneille_noire,4503,Corvus_corone,Corvidae,68224,04/09/2018,No,NA,1,1023568,6746809
1094,67_20170221_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,67043,21/02/2017,Yes,COURS_DU_RHIN,1,1051988,6847743
1129,72_20180605_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,72266,24/04/2018,No,NA,1,478119,6799563
1130,72_20181012_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,72262,06/12/2018,No,NA,1,522164,6746155
1131,72-20190722_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,72241,14/07/2019,No,NA,1,506047,6776514
3511,50_20161229_A,negative,Sarcelle_d_hiver,1958,Anas_crecca,Anatidae,50215,29/12/2016,No,NA,1,365928,6898594
3678,81_20161004_A,negative,Tourterelle_turque,3431,Columba_decaocto,Columbidae,81219,04/10/2016,No,NA,1,620291,6276866
1829,29_20221116_I,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,29091,10/08/2022,Yes,DPM_COTES_D_ARMOR_A_Pte_St_MATHIEU,1,156247,6864415
78,16_20201230_A,negative,Becassine_sourde,2541,Galinago_minima,Scolopacidae,16134,17/12/2020,No,NA,1,518858,6534070
79,80_16012023_18,negative,Bergeronnette_des_ruisseaux,3757,Motacilla_caspica,Motacillidae,80713,02/11/2022,Yes,L_AUTHIE_BASSE_VALLEE_ET_MARAIS_ARRIERES,1,598072,7021551
1830,29_20221116_J,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,29185,10/08/2022,Yes,DPM_COTES_D_ARMOR_A_Pte_St_MATHIEU,1,171507,6865017
1831,29_20221116_K,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,29185,09/08/2022,Yes,DPM_COTES_D_ARMOR_A_Pte_St_MATHIEU,1,171507,6865017
1832,56_20221116_E,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,56118,15/08/2022,No,NA,1,226527,6755825
1833,29_20221116_M,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,29202,08/08/2022,No,NA,1,191621,6838599
1834,29_20221117_C,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,29188,07/08/2022,Yes,DPM_COTES_D_ARMOR_A_Pte_St_MATHIEU,1,198871,6864202
1835,29_20221117_D,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,29046,07/08/2022,No,NA,2,156760,6801229
1836,22_20221117_B,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,22350,05/08/2022,No,NA,1,216911,6859872
1837,80_20221117_A,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,80713,28/07/2022,Yes,L_AUTHIE_BASSE_VALLEE_ET_MARAIS_ARRIERES,1,598072,7021551
1838,22_20221117_C,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,22113,04/08/2022,No,NA,1,224416,6869378
1839,35_20221117_F,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,35288,31/07/2022,Yes,BAIE_DU_MONT_ST_MICHEL_ET_ZH_DE_PLEINE_FOUGERES,1,333275,6849300
1840,56_20221118_D,negative,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,56086,02/08/2022,No,NA,1,250253,6715793
1841,17_20221118_A,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,17140,14/08/2022,Yes,MOEZE_MARENNES_SEUDRE_ILE_D_OLERON,1,369984,6543451
1842,14_20221122_A,negative,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,14409,09/08/2022,No,NA,1,466801,6912461
1843,14_20221122_C,negative,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,14117,05/08/2022,No,NA,1,472599,6913968
1844,14_20221125_A,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,14739,25/08/2022,No,NA,1,443881,6920780
1845,14_20221128_A,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,14739,25/08/2022,No,NA,1,443881,6920780
1846,50_20221128_C,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,50078,24/08/2022,No,NA,1,363253,6916259
1847,50_20221128_E,HP,Fou_de_Bassan,2437,Morus_bassanus,Sulidae,50218,22/08/2022,Yes,BAIE_DU_MONT_ST_MICHEL_ET_ZH_DE_PLEINE_FOUGERES,1,365051,6868856
